windfarm_name,latitude,longitude,windfarm_power
 Cerignola,41.265,15.90142,2690.0
 Ciminna - Villafrati - Campofelice,37.90072,13.52294,240.29
 Ciorlano,41.45,14.16,3115.5
 Civitacampo Marano,41.79483,14.64128,9164.0
 Cocullo,42.03128,13.81225,3369.19
 Collarmele,42.07803,13.66183,3285.79
 Colle Santa Maria,38.92675,16.57436,5250.0
 Colobraro,40.19722,16.42267,3766.67
 Contrada Monticelli,41.30283,14.65136,5070.0
 Corleone,37.81244,13.30158,1955.5
 Corleto Perticara,40.41178,16.08928,5130.0
 Cortale,38.84,16.44,13960.47
 Diramazione Trapani-Alcamo,37.93894,12.77456,2062.22
 Durazzano,41.07,14.44997,2888.57
 Enna,37.56758,14.27969,1542.5
 Erli,44.16906,8.10139,150.0
 Erula,40.79236,8.94328,127.65
 Faeto,41.30031,15.18286,4907.81
 Finale Ligure,44.17,8.34997,200.0
 Florinas,40.61842,8.64786,401.0
 Foggia,41.46,15.55,3810.0
 Foiano Val Fortore,41.36997,14.97,2894.26
 Forenza,40.87644,15.83214,2994.72
 Fossa del Lupo,38.76217,16.42308,19806.67
 Fossato di Vico,43.28383,12.78397,2360.0
 Fraine,41.89367,14.46922,3039.33
 Francofonte,37.22258,14.7885,963.75
 Frigento,40.98572,15.14672,2588.12
 Frosolone,41.60042,14.40089,4201.25
 Frosolone 2,41.58856,14.40792,4081.11
 Gangi,37.79711,14.20581,1408.44
 Garessio,44.17722,8.05047,128.0
 Gemsa,38.91058,16.58767,22705.33
 Giarratana,37.10181,14.79411,319.44
 Gibellina - Salaparuta,37.78844,12.945,583.46
 Ginestra,41.27525,15.05989,6980.56
 Ginestra di Schiavoni,41.31,15.06,4581.03
 Girifalco,38.85564,16.45956,26140.91
 Giunchetto,37.70553,14.39656,600.86
 Gonnosfanadiga,39.49475,8.66211,113.64
 Gorgoglione,40.38725,16.13864,5104.0
 Gravina Poggiorsini,40.91469,16.25411,26245.0
 Greci,41.27619,15.19011,6048.42
 Grottole,40.6165,16.38336,11126.3
 Guardia Perticara-San Canio,40.40614,16.11964,14885.0
 Iardino,41.07108,14.45425,3365.71
 Isola I,39.00436,17.009,539.07
 Jacurso,38.84703,16.38086,11330.4
 La Rocca (Liguria),44.41678,8.44589,1597.5
 Lacedonia,41.04997,15.41997,21942.38
 Lamezia,39.02,16.26997,1005.0
 Laterza,40.62661,16.78967,16238.18
 Lecce,40.41869,18.14978,34009.41
 Lecce II,40.41869,18.14978,34010.0
 Lercara Friddi,37.68733,13.74608,2790.24
 Licodia,37.15361,14.71483,95.48
 Littigheddu,40.85333,8.77492,395.0
 Longano,41.50711,14.22825,2965.0
 Lucera,41.50919,15.33592,2930.0
 Lucito,41.74744,14.65731,8163.53
 Macchia Val Fortore,41.60761,14.85594,3080.83
 Macchiagodena,41.58856,14.40792,4081.05
 Maida,38.85936,16.36503,9850.5
 Malles Venosta,46.73336,10.54028,12215.0
 Marco A. Severino,39.64428,16.30281,9473.64
 Maridiana,38.11564,13.36139,19.23
 Marineo,37.9515,13.41528,481.11
 Marsala,37.79997,12.43997,680.91
 Maschito,40.91292,15.79419,7662.92
 Matera,40.75042,16.57294,4581.67
 Mazara del Vallo,37.64997,12.58997,922.4
 Melfi II,41.0355,15.70658,10615.0
 Melissa,39.30928,17.08122,9596.67
 Messina,37.97325,14.99136,1127.62
 Militello,37.25925,14.76664,390.56
 Mimiani,37.57233,13.93186,745.0
 Mineo,37.23519,14.72119,124.75
 Minervino,41.04672,16.11644,3640.0
 Minervino Murge,41.04281,16.12422,1463.46
 Mistretta,37.89581,14.36706,977.33
 Mogorella,39.86564,8.85986,235.45
 Molinara,41.33719,14.91797,3050.19
 Monacilioni,41.63489,14.81814,630.0
 Monreale,38.07997,12.28997,1306.67
 Montaguto,41.24953,15.24922,9947.2
 Montalbano Elicona,38.02517,15.01744,0.0
 Montarone 1,41.78839,14.30331,4736.0
 Montarone 2,41.78839,14.30331,4736.92
 Montazzoli,41.91422,14.40589,3638.12
 Monte Arci,39.77978,8.74678,133.82
 Monte Cute,40.57697,15.91219,20036.67
 Monte Cute II,40.57697,15.91219,4440.0
 Monte Falcone,41.31342,14.97622,3327.45
 Monte Vitalba,43.41494,10.59961,821.43
 Montecalvello,42.54936,12.21047,5835.0
 Montecatini,43.39808,10.71158,6098.0
 Monteferrante,41.89733,14.40047,4374.63
 Monteleone di Puglia,41.13356,15.26578,2147.86
 Montelongo,41.73694,14.95431,5090.0
 Montemaggiore,37.85,13.75997,255.56
 Montemurro,40.32614,15.99692,5438.33
 Montenero di Bisaccia II,41.01486,15.37411,5290.0
 Monterenzio,44.25297,11.42181,11303.85
 Monteverde,40.99869,15.53997,9776.07
 Monticelli,41.33758,15.07433,16926.67
 Montorio Nei Frentani,41.76,14.93389,17798.57
 Nebrodi,37.98608,14.94536,66.97
 Nicosia,37.83575,14.29719,727.82
 Nulvi,40.75747,8.75006,399.81
 Nurri,39.73275,9.18686,92.31
 Olivadi,38.74169,16.40267,4911.43
 Ordona,41.28325,15.612,17395.29
 Orsara di Puglia,41.27492,15.2205,4402.67
 Orta Nova,41.29628,15.66239,17578.57
 Osiglia-Bormida,44.28,8.24,380.0
 Ostuni,40.72875,17.57736,1210.0
 Ottava,40.78,8.47,160.0
 Palazzo San Gervasio,40.93386,15.92411,27270.59
 Palena - Sangro,41.97839,14.13344,1310.0
 Palena-Sangro,42.14997,14.11997,1882.0
 Panni,41.19881,15.29586,7057.33
 Partinico,37.95411,13.05828,165.0
 Persano,40.54997,15.05,795.0
 Pescina,42.05361,13.67975,8693.75
 Petralia Sottana,37.61378,13.99078,203.46
 Pian die Corsi,44.24397,8.24508,376.67
 Piano di Corda I,38.83094,16.35078,13863.16
 Piano di Corda II,38.83094,16.35078,11003.33
 Pietracatella,41.59867,14.85306,431.33
 Pietragalla,40.72297,15.83381,11312.22
 Pietramontecorvino,41.55692,15.11925,11474.89
 Ploaghe,40.65997,8.74,407.19
 Poggi Alti,42.74283,11.38281,5012.0
 Poggio Imperiale,41.80297,15.32353,9108.0
 Poggio Malconsiglio,43.40214,10.62269,7499.0
 Pontedera,43.65494,10.60172,2095.0
 Posticciola,41.27425,15.795,19235.0
 Prizzi,37.72203,13.43289,1414.5
 Ragusa,36.92,14.72,100.0
 Ramacca,37.38517,14.69328,178.3
 Realmonte,37.31028,13.46294,470.0
 Regalbuto I,37.7265,14.60103,1896.43
 Regalbuto II,37.7265,14.60103,1845.0
 Rialto,44.22586,8.26161,440.0
 Ricigliano,40.68375,15.43353,8507.5
 Rignano Garganico,41.62933,15.58106,9556.84
 Ripabottoni,41.69583,14.82769,4526.25
 Ripacandida,40.86828,15.74239,4152.78
 Rocca Rossa,37.68628,13.75089,223.1
 Rocca San Felice,40.95,15.16997,1742.5
 Roccamandolfi,41.49289,14.35053,3665.56
 Roccaspinalveti,41.90483,14.45808,681.3
 Roccaspinalveti 4,41.90483,14.45808,3015.0
 Roccella Valdemone,37.93447,15.01075,1030.0
 Rocchetta San Antonio,41.075,15.47811,19970.67
 Roio del Sangro,41.89311,14.39786,3320.0
 Roseto,41.36997,15.09997,5535.33
 Roseto Valfortore,41.32831,15.11961,13107.31
 Rotello,41.75386,14.96839,98120.0
 Rotondella,40.17842,16.48533,4169.17
 S. Agata Di Puglia,41.13283,15.30089,7790.31
 S. Benedetto dei Marsi,42.00469,13.61997,9.0
 S.Martino in Pensilis,41.84794,15.08525,4474.86
 Sala delle Langhe,44.39625,8.08125,20.0
 Salemi,37.81697,12.80897,1540.83
 Sambuca di Sicilia,37.64619,13.10483,660.45
 San Basilio,39.54592,9.23319,929.31
 San Cireo,41.33661,15.30144,17569.33
 San Floro,38.848,16.479,19118.0
 San Francesco,39.30969,17.03061,9697.69
 San Giorgio La Molara,41.31325,14.96197,2227.92
 San Giovanni In Galdo,41.61061,14.75081,5226.67
 San Gregorio Magno,40.69475,15.40969,9044.12
 San Marco dei Cavoti,41.34594,14.87619,8030.0
 San Marco in Lamis,41.59622,15.63225,15888.57
 San Pietro a Maida,38.84703,16.34436,12604.0
 San Pietro Avellana,41.82236,14.23097,660.83
 San Severo,41.69078,15.37706,430.0
 San Simone,39.79997,9.09997,80.0
 San Sostene,38.61503,16.45492,10016.51
 Sant Agata. Pezza del Tesoro  ,41.14997,15.38,15162.0
 Sant Agata. Piano dell Olivola,41.14997,15.38,15163.33
 Sant Agata. Piano della Capria,41.14997,15.38,15162.5
 Sant Elia,41.62219,14.75531,3853.33
 Santa Alinfa,37.89,12.83,589.17
 Santa Luce,43.48461,10.59894,10745.38
 Santa Ninfa,37.77853,12.84033,954.47
 Santomenna,40.81089,15.36292,6393.33
 Sassari,40.83875,8.29039,975.0
 Savignano Irpino,41.20153,15.21742,74640.0
 Savona,44.31106,8.47722,3581.67
 Scampitella,41.08447,15.33036,18882.5
 Sclafani Bagni 1,37.78897,13.78528,0.0
 Sclafani Bagni 2,37.78897,13.78528,515.0
 Sclafani Bagni 3,37.78897,13.78528,1426.0
 Secchieta,43.71778,11.5875,566.67
 Sedini,40.85156,8.77533,308.1
 Serra Chiapponi,41.49669,14.32572,3433.33
 Serracapriola,41.86736,15.23106,12671.54
 Serrapetrona,43.17681,13.19022,16245.0
 Serro Lo Monaco,40.69036,16.86633,25498.75
 Siamanna,39.92053,8.761,1010.83
 Sicignano degli Alburni,40.56044,15.30436,2528.53
 Specchia,39.95656,18.26867,11920.0
 Stella,44.40703,8.50339,982.5
 Strongoli,39.28772,17.06078,4105.71
 Sturno,41.02125,15.11125,2371.67
 Surbo,40.43606,18.13478,33782.5
 Taranto,40.46922,17.24,3460.0
 Taranto Offshore,40.485,17.13481,10350.0
 Tarsia,39.64394,16.30025,16581.88
 Terranova da Sibari,39.63656,16.32208,20193.33
 Tivano,41.04714,15.79194,18951.43
 Tocco da Casauria,42.21997,13.91997,1080.0
 Torre di Ruggiero,38.68586,16.34106,8224.0
 Trapani,38.01858,12.51461,920.0
 Trapani Salemi,37.81703,12.80953,1704.72
 Tricarico,40.67858,16.23689,17766.11
 Troia,41.37483,15.41511,14157.91
 Tula,40.77261,8.9675,106.11
 Ulassai,39.71544,9.49619,1370.42
 Ururi,41.80436,14.99144,16956.92
 Vallata,41.02283,15.29311,9375.42
 Valledolmo,37.76186,13.82789,194.44
 Vallerotonda,41.54997,13.91,1263.33
 Vallesaccarda,41.09511,15.26039,10638.67
 Varese Ligure,44.40006,9.66344,1380.0
 Vastogirardi,41.77514,14.26142,1433.89
 Vicari,37.78514,13.59019,671.33
 Villacidro,39.46,8.74,110.0
 Villaurbana,39.88672,8.77839,508.42
 Viticuso,41.52,13.98,100.0
 Vizzini,37.21825,14.73686,450.79
 Volturara Appula,41.5,15.05,4370.77
 Volturino,41.46108,15.13222,7954.19
 VRG 030,38.11564,13.36139,771.0
 VRG 040,38.11564,13.36139,102.29
 VRG 060,37.99972,12.56733,1729.58
 Vulganello,38.42839,14.95947,1600.0
 Ainazi,57.86622,24.37881,2770.0
 Arsenal,56.3525,21.10472,3570.0
 Baltnorvent,56.97006,21.67808,6525.0
 BK Energia,56.5305,21.1,3200.0
 Impakt,57.2495,21.47003,4840.0
 Liepaja,56.70486,21.09236,3440.0
 Pope,57.39894,21.85136,14660.0
 Seteri,56.3525,21.10472,1340.0
 Veju parks,56.53797,21.24194,2359.39
 Anulyno II,56.12106,22.12919,140.0
 Anuzial,55.14225,21.85819,6450.0
 Anuzial II,55.14544,21.84972,3060.0
 Benaiciu WF,56.07592,21.24778,10562.5
 Birzai,56.20175,24.756,1010.0
 Ciuteliai,55.49083,21.39142,7868.24
 Jegainiu parkas,55.28789,23.97472,890.0
 Kreivenai I,55.18467,22.07472,3290.0
 Lendimai,56.1,21.23997,5288.33
 Liepynes,55.87122,21.14339,3240.0
 Mockiai,55.47525,21.33569,5143.33
 Prysmanciu,55.89406,21.13372,1300.0
 Raguviskiu,56.22875,22.59617,1010.0
 Rotuliu,55.09178,22.82358,870.0
 Sedos,55.54728,24.73022,2215.0
 Silale,55.57081,22.19656,19158.33
 Silute,55.25758,21.6385,8357.5
 Sudenai,56.07997,21.23,3380.0
 Vydmantai,55.91789,21.15706,11821.33
 Binsfeld (LU),50.11917,6.03861,29410.0
 Boxhorn,50.07447,5.99389,10730.0
 Brachtenbach,50.02,5.91,14040.0
 Burer Bierg,49.75978,6.44506,42092.5
 Derenbach,50.02408,5.87906,14390.0
 Derenbach (dismantled),50.02408,5.87906,14390.0
 Flebour,49.916,6.09783,52203.33
 Kehmen-Heischent,49.89367,6.00856,36017.14
 Reimberg,49.7905,5.95597,13750.0
 Remerschen,49.49056,6.33864,13170.0
 Wand a Waasser,49.89083,6.01542,12946.67
 Wandpark Haardwand,50.07022,5.94642,8010.0
 Weiswampach,50.10586,6.02536,54070.0
 Afrikahaven,52.41564,4.73947,55188.89
 Allingawier,53.03892,5.45492,21930.0
 Amsterdam-Westpoort,52.42269,4.79128,68110.0
 Anna Vosdijk Polder,51.60592,4.05322,55968.0
 Appelvinkweg,52.37592,5.48694,18557.5
 Appelvinkweg (dismantled),52.37592,5.48694,18557.5
 Augsbuurt,53.283,6.18925,14380.0
 Baardmeesweg,52.37783,5.53014,15242.0
 Bath-1,51.39939,4.22,12860.0
 Bath-2,51.39839,4.22344,15540.0
 Beabuorren (dismantled),53.05203,5.49333,31110.0
 Beabuorren,53.05203,5.49333,31110.0
 Blauw,52.67828,4.88283,18960.0
 Bloesemlaan,52.35,5.45997,19307.14
 Bloesemlaan (dismantled),52.35,5.45997,19307.14
 Borssele I,51.75,3.06,182628.94
 Borssele II,51.64,3.06997,182773.83
 Borssele III,51.74,2.87997,208503.24
 Borssele V,51.71,3.0,223440.0
 BP,52.41719,4.77703,42623.33
 Bramenweg,52.75283,6.12697,19380.0
 Bredyk,53.24922,5.77164,7190.0
 Britsum,53.24925,5.77181,7190.0
 Buren,51.92325,5.54125,47895.0
 Burgervlotbrug,52.76397,4.69014,20228.89
 Clothildis,51.71997,4.59997,18083.33
 Culemborg,51.935,5.19542,45996.67
 De Beitel,50.84783,5.99692,13660.0
 De Bjirmen,53.21619,5.51572,11994.44
 De Gaest,53.11461,5.58108,17965.0
 De Harns,53.12639,5.57831,17960.0
 De Horn,52.74272,5.03092,19180.0
 De Horn (dismantled),52.74272,5.03092,19180.0
 De Kroeten,51.63228,4.70886,18780.0
 De Leane 3,53.11753,5.55867,0.0
 De Mars,52.16044,6.19322,48446.67
 De Nes,52.43311,5.08725,54760.0
 De Slachte 6,53.12653,5.55647,0.0
 De Trompet,52.50739,4.70347,47720.0
 De Windroos,52.53081,5.71892,47950.0
 De Windvogel (Ouder-Amstel),52.28819,4.94186,48450.0
 De Wiske,53.14136,5.49911,0.0
 Defensie Coevorden,52.64192,6.72375,54060.0
 Delfzijl-Zuid,53.28461,6.96747,49874.12
 Den Oever,52.93572,5.04239,14240.0
 Dijksterbuurtlaan 1,53.13547,5.43364,0.0
 Dintel,51.63775,4.3985,60113.33
 Dintelhaven,51.97997,4.05997,69015.0
 Dinteloord,51.64819,4.35189,13577.5
 Duikerweg,52.36736,5.40875,19430.0
 Duiven,51.97489,6.02042,47570.0
 Dwarsweg 38,53.44419,6.73472,20400.0
 Dyksterhuzen 1,53.23544,5.71911,7200.0
 Echteld,51.92039,5.51369,47610.0
 Eemshaven (dismantled),53.42189,6.87381,71690.0
 Eemshaven,53.42189,6.87381,71690.0
 Egmond aan Zee,52.59447,4.43711,62986.39
 Elandweg 81,52.53975,5.57836,14690.0
 Emmaweg 30,53.44575,6.70036,20400.0
 Eneco Luchterduinen,52.40314,4.16514,72000.0
 Enkhuizen,52.68731,5.27897,19104.0
 EPZ,51.42564,3.73367,136770.0
 Espelerringweg 11,52.69917,5.64561,20340.0
 Espelerringweg 13,52.69917,5.64561,20340.0
 Espelerringweg 9,52.70431,5.64681,15830.0
 Europaweg-Zuid Repower,51.43989,3.70244,61150.0
 Fam. Bronsweg 87,53.26994,6.93436,15840.0
 Ferwouderpad 2A,53.01856,5.47192,14370.0
 Finkum,53.28819,5.74736,5390.0
 Frankrijkweg,51.46497,3.71819,19910.0
 Fri-Energy B.V.,53.18228,5.51417,14380.0
 Friese Straatweg 17 Burum,53.26561,6.21356,0.0
 Frjentsjerterpaed 3,53.17217,5.58903,0.0
 Futenweg,52.3935,5.56494,41956.67
 Gemini,54.036,5.963,94143.87
 Gerrit de Vriesweg 16,52.73083,5.20386,21040.0
 Gerrit de Vriesweg 16 (dismantled),52.73083,5.20386,21040.0
 Gerrit de Vriesweg 17,52.73083,5.20386,21040.0
 Gerrit de Vriesweg 17 (dismantled),52.73083,5.20386,21040.0
 Gooyumerweg 29,53.10303,5.40097,14380.0
 Gouda (NL),52.01419,4.68544,13870.0
 Greane Leane 2b,53.25039,5.85242,5390.0
 Grevenweg,53.00689,5.84936,7180.0
 Grijpskerke,51.51447,3.57153,6820.0
 Grindweg 1a,51.42619,4.29219,20650.0
 Grote Sloot,52.78869,4.73267,49140.0
 GroWind,53.44058,6.852,72000.0
 GroWind (dismantled),53.44058,6.852,72000.0
 Grytmanswei,53.35833,6.04269,7200.0
 Haagenwind,51.96533,6.53556,48000.0
 Halsteren (dismantled),51.51269,4.23136,18795.0
 Halsteren,51.51269,4.23136,18795.0
 Haringvlietdam,51.84094,4.0605,12190.0
 Harstawei 12,53.09189,5.71842,7180.0
 Havenweg 03,52.63436,5.72483,14370.0
 Havenweg 20,52.61564,5.73042,14350.0
 Hayumerlaan 2,53.09261,5.41317,9595.0
 Hayumerlaan 3,53.09119,5.41042,20360.0
 Hefswalsterweg 26,53.42631,6.72125,20400.0
 Hegenserleane 2a,53.12797,5.61317,15970.0
 Heidenskipsterdijk 06,52.96869,5.47081,21590.0
 Heidenskipsterdijk 07,52.97358,5.46747,20390.0
 Heidenskipsterdijk 44,52.93675,5.47558,20340.0
 Heijbro,52.55672,5.56064,47806.67
 Hemert 13,53.09828,5.51894,17510.0
 Hennaard,53.11178,5.64314,14400.0
 Herkingen,51.70861,4.11281,62840.0
 Hesseweg Augsbuurt,53.27528,6.18231,14380.0
 Het Nieuwland 2,52.94819,4.75397,5360.0
 Hichtum,53.08839,5.52181,20360.0
 Hikkaarderdyk 24,53.30808,5.86733,5735.0
 Hitzum,53.16208,5.50517,5390.0
 Hoevensche Beemden,51.60828,4.59519,47196.0
 Hogezandse Polder,51.70983,4.50353,80617.78
 Hoofdplaatpolder,51.37269,3.61281,45280.0
 Hopweg 65,52.83253,5.73903,15840.0
 Houwdijk,53.08692,5.38417,5400.0
 Ibisweg,52.39719,5.35539,20200.0
 Ijslandweg,51.4405,3.7365,46290.0
 IJzerpad 16,52.80422,5.65472,14400.0
 Jacoba Haven,51.59853,3.68519,67990.0
 Jannumerwei,53.31928,5.891,21600.0
 Johnson Europlant,52.21175,4.87781,70560.0
 Jupiterweg 7,53.19208,5.76881,23980.0
 Jutrijp,52.99469,5.63008,7180.0
 Kahoolsterlaan,53.35378,5.84156,7200.0
 Kamperweg,53.10475,5.45053,7200.0
 Kanaaldijk 1121,52.43047,4.94942,5890.0
 Kapelle-Schore,51.45433,3.98858,4950.0
 Kats (dismantled),51.59331,3.87056,48575.0
 Kats,51.59331,3.87056,48575.0
 Kerkmeerweg,52.71394,4.77792,20080.0
 Keteldiep 2,51.65872,4.55564,16070.0
 Klapsterweg 92,53.28297,7.02339,14100.0
 Klein Huisterweg 1,53.11728,5.42042,20360.0
 Kleiweg,52.775,4.89922,14290.0
 Klokbekerweg,52.55672,5.56064,11930.0
 Klokbekerweg (dismantled),52.55672,5.56064,11930.0
 Kloosterboer,51.47825,3.70786,51410.0
 Kloosterburen,53.39969,6.39081,6000.0
 Kloosterweg 09,53.07989,5.55817,20350.0
 Klutenpad,52.75456,5.62322,13385.0
 Kluutweg,52.3425,5.35242,20265.0
 Knarweg,52.41017,5.50706,64540.0
 Kneeshoek (dismantled),52.84156,4.83628,19051.25
 Kneeshoek,52.84156,4.83628,19051.25
 Koegorspolder,51.28489,3.86397,43229.55
 Krabbedijk 2,53.01833,5.4915,5600.0
 Krammer,51.65933,4.15817,32846.0
 Kreekraksluis,51.42972,4.23142,57962.26
 Krimwei,52.983,5.66881,14360.0
 Kroningswind,51.73711,4.05983,100937.37
 Lage Landen,51.92461,4.45236,13700.0
 Lange Leane,52.95653,5.42889,20350.0
 Lange Leane (dismantled),52.95653,5.42889,20350.0
 Langelaan,52.90017,4.72847,16700.0
 Lansinghage,52.03978,4.51303,48023.33
 Leeuwarden,53.19208,5.76881,25750.0
 Leijepoel 5,53.00278,5.69328,14380.0
 Lely Flevoland,52.55672,5.56064,62145.0
 Lepelaarpad,52.39519,5.49906,18340.0
 Lepelaarweg,52.38933,5.48681,24315.45
 Lisdoddeweg,52.55672,5.56064,10876.67
 Lopik,51.99214,4.96058,45876.67
 Lotwind,52.775,4.89922,7130.0
 Mammoettocht,52.5435,5.55256,41748.0
 Marrum,53.32644,5.77933,20261.43
 Martina Cornelia,51.75019,4.22825,51302.5
 Meedhuizen,53.28158,6.94242,14380.0
 Meerswal,53.06508,5.44039,20380.0
 Meerswal 09,53.05544,5.44514,5390.0
 Meeuwentocht,52.40447,5.52658,43519.0
 Mensingeweer,53.34858,6.47858,29730.0
 Middenweg (Medemblik),52.775,4.89922,7130.0
 Middenweg (Medemblik) (dismantled),52.775,4.89922,7130.0
 Middenweg (Moerdijk),51.69153,4.58517,30425.0
 Mieddyk 09,53.34586,5.89858,20370.0
 Miedweg 10,53.31519,5.80486,14380.0
 Molenweg 1,52.775,4.89922,20200.0
 Monnikeweg 2,53.13969,5.47736,20360.0
 Nagelerweg 23,52.67594,5.75464,17950.0
 Nauerna,52.43303,4.73683,31956.67
 Neeltje Jans (dismantled),51.64008,3.69794,62580.0
 Neeltje Jans,51.64008,3.69794,62580.0
 Nesserlaan 2,53.11131,5.46236,20360.0
 Neushoorntocht,52.54308,5.53656,44963.0
 Nieuw Almersdorperweg,52.77408,5.00347,20100.0
 Nieuwe Waterweg,51.94708,4.18678,82005.0
 Nieuwesluizerweg 13,52.775,4.89922,20200.0
 Nieuweweg 5,53.32828,5.81156,22250.0
 Nieuweweg Marrum,53.32411,5.81497,20400.0
 Noorderlaan 20,53.09078,5.42178,20350.0
 Noordermeerweg,52.79589,5.64061,14360.0
 Noordermeerweg 5,52.76494,5.60869,13010.0
 Noordertocht,52.55989,5.54914,33216.67
 Noordpolder (Zeeland),51.56,4.04311,49022.5
 Noordpolderweg (dismantled),53.40928,6.50275,20390.0
 Noordpolderweg,53.40928,6.50275,20390.0
 Noordpolderweg 3 Westernieland,53.41058,6.49797,19780.0
 Noordpolderweg 6 Westernieland,53.41356,6.49692,20390.0
 Olaz,51.442,3.73992,47376.67
 Olaz (dismantled),51.442,3.73992,47376.67
 Olaz Estlandweg,51.46625,3.72003,18720.0
 Ommelanderweg 12,53.38803,6.34508,20390.0
 Ommelanderweg 18,53.38692,6.34,20400.0
 Ooievaarsweg,52.42308,5.44347,17296.0
 Oom Kees,52.87317,5.04553,58895.0
 Oostelijke Industrieweg,53.18081,5.56558,5020.0
 Oostelijke Industrieweg 23,53.182,5.56183,17570.0
 Oosterkwelweg,52.775,4.89922,20040.0
 Oosterkwelweg 16,52.88322,5.05547,16450.0
 Oosterkwelweg 16 (dismantled),52.88322,5.05547,16450.0
 Oosterterpweg 12 (dismantled),52.84064,5.04272,19180.0
 Oosterterpweg 12,52.84064,5.04272,19180.0
 Oosterterpweg 16,52.775,4.89922,20220.0
 Oosterterpweg 24 (dismantled),52.83972,5.06583,17080.0
 Oosterterpweg 24,52.83972,5.06583,17080.0
 Oosterterpweg 38 (dismantled),52.83747,5.09542,17370.0
 Oosterterpweg 38,52.83747,5.09542,17370.0
 Oostoeverweg,52.92914,4.78953,15780.0
 Oostpolderweg 07,53.41172,6.83661,15820.0
 Oostpolderweg 21,53.42022,6.84483,15820.0
 Oostwind-1,52.67119,4.93114,14220.0
 Oostwind-2,52.67028,4.93444,14220.0
 Ossenkampweg,52.36358,5.55161,19847.14
 Oude Biltzijl,53.29289,5.71497,5060.0
 Oudega,52.91606,5.5165,21930.0
 Oudemirdum,52.83481,5.55614,21750.0
 Oudendijk,52.60744,5.00106,15806.67
 Oudenstaart,51.59592,5.01631,37193.33
 Oudeschild,53.04578,4.85092,7170.0
 Pallandtpolder,51.76278,4.20628,34794.29
 Parallelweg,52.78758,4.78822,19180.0
 Petten,52.78369,4.67958,5000.0
 Pijlstaartweg,52.41197,5.567,32233.33
 Plavuizenweg,52.55672,5.56064,16135.0
 Poelweg 12,52.74011,5.08061,12340.0
 Polenweg,52.78231,5.71361,12250.0
 Princess Alexia Windpark,52.29397,5.39028,60827.22
 Prinses Amalia,52.59433,4.21253,47537.83
 Procter & Gamble,52.64383,6.73686,39130.0
 Prof. Brandsmaweg 12,52.63092,5.69628,4770.0
 Provincialeweg,52.775,4.89922,45380.0
 Rachel Carson (dismantled),52.28256,5.3555,281210.0
 Rachel Carson,52.28256,5.3555,280620.0
 Reigerweg,52.41497,5.40817,21281.67
 Rembrandt,51.45367,3.57089,41910.0
 Rendierweg 47,52.54883,5.70692,14340.0
 Riegeweg 7,53.12258,5.43356,20200.0
 Rijnwoude,52.12417,4.61775,69760.0
 Rivierduintocht,52.58192,5.61031,38857.14
 Roggeplaat (dismantled),51.654,3.71625,17843.33
 Roggeplaat,51.654,3.71625,17843.33
 Roodehaansterweg,53.33403,6.42889,21570.0
 Roompotsluis,51.61967,3.67858,64695.0
 Runderweg 03,52.55672,5.56064,20593.33
 Sabinapolder (dismantled),51.64997,4.36,16761.43
 Sabinapolder,51.64997,4.36,16761.43
 Sarabos 13,53.24419,6.22153,15830.0
 Schagen,52.78758,4.78822,19177.5
 Scharnegoutum,53.06989,5.65147,15800.0
 Scharnerbuursterweg 29,52.99503,5.43847,20350.0
 Schelpenbolweg (dismantled),52.775,4.89922,21410.0
 Schelpenbolweg,52.775,4.89922,21410.0
 Schervenweg 34,52.775,4.89922,20410.0
 Schollevaarweg,52.37328,5.50531,18602.86
 Schorweg,52.89667,4.78764,5960.0
 Seepmawei,53.37878,5.97131,6960.0
 Sieswerd 13,53.08861,5.52203,20350.0
 Skippersbuorren 19,53.09425,5.62658,17960.0
 Skrins 4,53.12322,5.64569,17960.0
 Slinkewei 15,52.97708,5.42475,20350.0
 Slinkewei 15a,52.97708,5.42475,20350.0
 Sortiva,52.63236,4.75336,55020.0
 St. Antoinedijk,51.61347,4.47194,45456.0
 Stadhoudersweg 73,53.28556,5.65367,14370.0
 Stationswei Molkwerum,52.90875,5.41922,20390.0
 Steenbergen,51.57211,4.28569,14370.0
 Sterappellaan,52.37339,5.47806,21771.67
 Sternweg,52.3805,5.57286,47550.0
 Stichting Wiek,53.12347,5.56967,7190.0
 Stienzer Hegedyk,53.26225,5.72939,7200.0
 Sudhoeke 1 Wommels,53.09953,5.59214,14990.0
 Sudhoeke 3 Wommels,53.09619,5.59211,20390.0
 Sudhoeke 3 Wommels (dismantled),53.09619,5.59211,20390.0
 Swifteringweg 11,52.55811,5.58436,14340.0
 Swifteringweg 15,52.55672,5.57967,17930.0
 t Nauwster Hoek VOF,53.06611,5.42439,18220.0
 Tacowind,52.86281,5.64219,18210.0
 Terdiek,52.72617,4.89636,49120.0
 Terdiek (dismantled),52.72617,4.89636,49120.0
